"","site","day","month","year","date","precip","air_min","air_mean","air_max"
"37496",46,21,7,2007,2007-07-21,"3.7","11.8","13.7","15.6"
"37497",46,22,7,2007,2007-07-22,"0.2","11.4","14.7","18.1"
"37498",46,23,7,2007,2007-07-23,"0.1","13.2","15.7","18.2"
"37499",46,24,7,2007,2007-07-24,"5.6","10.7","14.4","18.2"
"37500",46,25,7,2007,2007-07-25,"5.6","14.1","16","17.8"
"37501",46,26,7,2007,2007-07-26,"4.1","12.9","15.5","18.1"
"37502",46,27,7,2007,2007-07-27,"0.2","12","15.3","18.6"
"37503",46,28,7,2007,2007-07-28,"10.7","10.8","14.6","18.4"
"37504",46,29,7,2007,2007-07-29,"0.4","12.1","14.8","17.6"
"37505",46,30,7,2007,2007-07-30,"0","10.4","14.5","18.5"
"37506",46,31,7,2007,2007-07-31,"0","11.3","15","18.8"
"37507",46,1,8,2007,2007-08-01,"0.5","10.8","14.8","18.7"
"37508",46,2,8,2007,2007-08-02,"1.7","12.8","16","19.2"
"37509",46,3,8,2007,2007-08-03,"1","13.3","15.4","17.4"
"37510",46,4,8,2007,2007-08-04,"9.7","15.5","16.9","18.2"
"37511",46,5,8,2007,2007-08-05,"18.9","12","14.5","17"
"37512",46,6,8,2007,2007-08-06,"2.8","11.5","14","16.5"
"37513",46,7,8,2007,2007-08-07,"0","10.4","13.5","16.6"
"37514",46,8,8,2007,2007-08-08,"0","9.7","14.1","18.6"
"37515",46,9,8,2007,2007-08-09,"0","11.1","14.8","18.5"
"37516",46,10,8,2007,2007-08-10,"0.7","13.8","16.1","18.4"
"37517",46,11,8,2007,2007-08-11,"7.1","14.2","15.8","17.5"
"37518",46,12,8,2007,2007-08-12,"1.7","11.5","14.4","17.3"
"37519",46,13,8,2007,2007-08-13,"3.1","10.8","14.5","18.2"
"37520",46,14,8,2007,2007-08-14,"5.2","14.2","16.1","17.9"
"37521",46,15,8,2007,2007-08-15,"8","10.7","14.7","18.6"
"37522",46,16,8,2007,2007-08-16,"0.7","7.3","12.1","16.9"
"37523",46,17,8,2007,2007-08-17,"4.1","10.7","13.7","16.7"
"37524",46,18,8,2007,2007-08-18,"14.2","13.5","15.9","18.3"
"37525",46,19,8,2007,2007-08-19,"0","11.1","14.4","17.8"
"37526",46,20,8,2007,2007-08-20,"23.8","11.2","14.3","17.4"
"37527",46,21,8,2007,2007-08-21,"0","9.8","14.3","18.8"
"37528",46,22,8,2007,2007-08-22,"0","14","18.2","22.4"
"37529",46,23,8,2007,2007-08-23,"0","12.7","15.9","19.1"
"37530",46,24,8,2007,2007-08-24,"1.2","15.2","18.9","22.7"
"37531",46,25,8,2007,2007-08-25,"0","12.1","17.1","22.1"
"37532",46,26,8,2007,2007-08-26,"0","11.5","14.6","17.6"
"37533",46,27,8,2007,2007-08-27,"0","10.8","13.9","17"
"37534",46,28,8,2007,2007-08-28,"0","10.8","14.7","18.6"
"37535",46,29,8,2007,2007-08-29,"0","11.2","14.2","17.1"
"37536",46,30,8,2007,2007-08-30,"0","14","17.2","20.4"
"37537",46,31,8,2007,2007-08-31,"0","13.8","17.2","20.6"
"37538",46,1,9,2007,2007-09-01,"0","12.1","15.2","18.2"
"37539",46,2,9,2007,2007-09-02,"0","13.7","17.2","20.7"
"37540",46,3,9,2007,2007-09-03,"0","9.9","14.1","18.2"
"37541",46,4,9,2007,2007-09-04,"0","10.1","15.2","20.2"
"37542",46,5,9,2007,2007-09-05,"0","13.4","16.7","20"
"37543",46,6,9,2007,2007-09-06,"0","15.3","17.6","19.8"
"37544",46,7,9,2007,2007-09-07,"0","12.2","16.5","20.8"
"37545",46,8,9,2007,2007-09-08,"0","12.5","15.4","18.3"
"37546",46,9,9,2007,2007-09-09,"0","13.1","16.1","19"
"37547",46,10,9,2007,2007-09-10,"0","12.6","16.4","20.1"
"37548",46,11,9,2007,2007-09-11,"0","9.3","14.4","19.5"
"37549",46,12,9,2007,2007-09-12,"0","14.5","16.2","17.8"
"37550",46,13,9,2007,2007-09-13,"0","13.2","16.7","20.2"
"37551",46,14,9,2007,2007-09-14,"0.5","11.8","14.9","18"
"37552",46,15,9,2007,2007-09-15,"0","8.8","13.1","17.3"
"37553",46,16,9,2007,2007-09-16,"2.2","9.5","13.5","17.5"
"37554",46,17,9,2007,2007-09-17,"0","6.8","10.4","14.1"
"37555",46,18,9,2007,2007-09-18,"0.1","4.7","9.4","14.2"
"37556",46,19,9,2007,2007-09-19,"5.1","12.4","14.6","16.8"
"37557",46,20,9,2007,2007-09-20,"3","10.9","14","17.1"
"37558",46,21,9,2007,2007-09-21,"17.3","11.2","14.6","18"
"37559",46,22,9,2007,2007-09-22,"2.4","8.2","12.7","17.3"
"37560",46,23,9,2007,2007-09-23,"15.7","11.8","14.7","17.5"
"37561",46,24,9,2007,2007-09-24,"4","8.2","11.6","14.9"
"37562",46,25,9,2007,2007-09-25,"0","8","11.6","15.2"
"37563",46,26,9,2007,2007-09-26,"0","6.3","9.5","12.7"
"37564",46,27,9,2007,2007-09-27,"0","5.7","9","12.3"
"37565",46,28,9,2007,2007-09-28,"0","8.1","11.4","14.8"
"37566",46,29,9,2007,2007-09-29,"0","11.8","13.4","15.1"
"37567",46,30,9,2007,2007-09-30,"0.6","11.1","13.1","15.1"
"37568",46,1,10,2007,2007-10-01,"1.4","12.1","12.9","13.8"
"37569",46,2,10,2007,2007-10-02,"14.4","12.6","13.8","15"
"37570",46,3,10,2007,2007-10-03,"5.5","9.7","12.9","16"
"37571",46,4,10,2007,2007-10-04,"0","6.5","11.3","16"
"37572",46,5,10,2007,2007-10-05,"0.1","8.1","12.4","16.7"
"37573",46,6,10,2007,2007-10-06,"0.1","9","12.4","15.8"
"37574",46,7,10,2007,2007-10-07,"0.2","8.4","11.4","14.5"
"37575",46,8,10,2007,2007-10-08,"3.2","9.4","12.3","15.2"
"37576",46,9,10,2007,2007-10-09,"0.8","11.4","14.4","17.5"
"37577",46,10,10,2007,2007-10-10,"0","9.3","13.3","17.2"
"37578",46,11,10,2007,2007-10-11,"0.3","10.8","14.5","18.1"
"37579",46,12,10,2007,2007-10-12,"0","12.4","15.4","18.5"
"37580",46,13,10,2007,2007-10-13,"0.2","10.4","13.6","16.7"
"37581",46,14,10,2007,2007-10-14,"0","11.7","14.4","17"
"37582",46,15,10,2007,2007-10-15,"0.5","10.7","13","15.3"
"37583",46,16,10,2007,2007-10-16,"3.2","8.6","11.3","14"
"37584",46,17,10,2007,2007-10-17,"0","4.9","9.5","14.2"
"37585",46,18,10,2007,2007-10-18,"0","4.4","9.8","15.1"
"37586",46,19,10,2007,2007-10-19,"0","8","11.6","15.2"
"37587",46,20,10,2007,2007-10-20,"0","8.9","12.1","15.3"
"37588",46,21,10,2007,2007-10-21,"0","11.2","12.6","14.1"
"37589",46,22,10,2007,2007-10-22,"0.9","12.4","13.2","14.1"
"37590",46,23,10,2007,2007-10-23,"0","6.1","10.2","14.3"
"37591",46,24,10,2007,2007-10-24,"0","4.5","7.8","11.2"
"37592",46,25,10,2007,2007-10-25,"0","7.6","9.4","11.3"
"37593",46,26,10,2007,2007-10-26,"5.4","10.8","12.4","14"
"37594",46,27,10,2007,2007-10-27,"1.9","8.3","11.6","14.9"
"37595",46,28,10,2007,2007-10-28,"7.3","8.1","11.6","15.2"
"37596",46,29,10,2007,2007-10-29,"0","5.5","8.9","12.2"
"37597",46,30,10,2007,2007-10-30,"0","8.8","12","15.3"
"37598",46,31,10,2007,2007-10-31,"0","10.1","12.8","15.5"
"37599",46,1,11,2007,2007-11-01,"0.1","10.5","13.3","16.1"
"37600",46,2,11,2007,2007-11-02,"0.4","9.7","11.7","13.7"
"37601",46,3,11,2007,2007-11-03,"0","9.2","12.7","16.3"
"37602",46,4,11,2007,2007-11-04,"0","10.7","12.6","14.5"
"37603",46,5,11,2007,2007-11-05,"0","8.1","11.1","14.1"
"37604",46,6,11,2007,2007-11-06,"0","4.8","8.6","12.4"
"37605",46,7,11,2007,2007-11-07,"0","6.4","9.9","13.3"
"37606",46,8,11,2007,2007-11-08,"0.5","6.1","9.9","13.8"
"37607",46,9,11,2007,2007-11-09,"0","5.5","8.2","10.8"
"37608",46,10,11,2007,2007-11-10,"0","6.2","9.9","13.6"
"37609",46,11,11,2007,2007-11-11,"1","4.8","8.5","12.1"
"37610",46,12,11,2007,2007-11-12,"0.1","3.6","6.5","9.5"
"37611",46,13,11,2007,2007-11-13,"0","7.8","9.5","11.2"
"37612",46,14,11,2007,2007-11-14,"4.2","6.6","10.1","13.6"
"37613",46,15,11,2007,2007-11-15,"0.1","5.5","7.8","10.1"
"37614",46,16,11,2007,2007-11-16,"1.2","5.5","8.7","11.8"
"37615",46,17,11,2007,2007-11-17,"20.7","6.4","9","11.5"
"37616",46,18,11,2007,2007-11-18,"10.1","4.3","5.9","7.6"
"37617",46,19,11,2007,2007-11-19,"4.2","4.1","6.3","8.5"
"37618",46,20,11,2007,2007-11-20,"0.8","6","8.4","10.7"
"37619",46,21,11,2007,2007-11-21,"0","3.6","6.2","8.8"
"37620",46,22,11,2007,2007-11-22,"0","2.7","6.2","9.8"
"37621",46,23,11,2007,2007-11-23,"0","0.2","3.1","6.1"
"37622",46,24,11,2007,2007-11-24,"0.5","1.5","6.8","12"
"37623",46,25,11,2007,2007-11-25,"0","9.2","10.9","12.6"
"37624",46,26,11,2007,2007-11-26,"0","9.3","11.4","13.6"
"37625",46,27,11,2007,2007-11-27,"0","8.8","10.1","11.5"
"37626",46,28,11,2007,2007-11-28,"8.9","8","9.9","11.9"
"37627",46,29,11,2007,2007-11-29,"1.1","4.8","8.4","12"
"37628",46,30,11,2007,2007-11-30,"5.6","5.5","9.3","13.2"
"37629",46,1,12,2007,2007-12-01,"5.3","4.7","6.9","9.1"
"37630",46,2,12,2007,2007-12-02,"6.8","6.5","9.2","11.9"
"37631",46,3,12,2007,2007-12-03,"0.1","2.4","6.2","10.1"
"37632",46,4,12,2007,2007-12-04,"3.4","8.2","10.7","13.1"
"37633",46,5,12,2007,2007-12-05,"0.6","8.2","10.6","12.9"
"37634",46,6,12,2007,2007-12-06,"9.1","9.5","11.4","13.3"
"37635",46,7,12,2007,2007-12-07,"0.1","3","6.5","10"
"37636",46,8,12,2007,2007-12-08,"16.1","3","7.8","12.6"
"37637",46,9,12,2007,2007-12-09,"3.3","5.4","7","8.7"
"37638",46,10,12,2007,2007-12-10,"0","0.1","4.2","8.3"
"37639",46,11,12,2007,2007-12-11,"0","0.8","5.6","10.3"
"37640",46,12,12,2007,2007-12-12,"0","9.4","10.4","11.4"
"37641",46,13,12,2007,2007-12-13,"0","7.7","9","10.2"
"37642",46,14,12,2007,2007-12-14,"0","7.5","8.9","10.2"
"37643",46,15,12,2007,2007-12-15,"0","4.4","6.2","8"
"37644",46,16,12,2007,2007-12-16,"0","4.9","5.8","6.8"
"37645",46,17,12,2007,2007-12-17,"0","2.8","4.8","6.8"
"37646",46,18,12,2007,2007-12-18,"0","3.8","4.5","5.1"
"37647",46,19,12,2007,2007-12-19,"0","1.9","4.4","6.9"
"37648",46,20,12,2007,2007-12-20,"0","2.9","5.5","8.2"
"37649",46,21,12,2007,2007-12-21,"0","4","6.1","8.2"
"37650",46,22,12,2007,2007-12-22,"4.1","1.9","6.1","10.3"
"37651",46,23,12,2007,2007-12-23,"0","0.5","5.5","10.6"
"37652",46,24,12,2007,2007-12-24,"6.3","3.9","7.4","11"
"37653",46,25,12,2007,2007-12-25,"0.3","0.9","5.1","9.3"
"37654",46,26,12,2007,2007-12-26,"0","3.1","7.1","11.2"
"37655",46,27,12,2007,2007-12-27,"3.7","10.4","11","11.7"
"37656",46,28,12,2007,2007-12-28,"9.3","4.7","8.2","11.6"
"37657",46,29,12,2007,2007-12-29,"9.3","3.5","6","8.5"
"37658",46,30,12,2007,2007-12-30,"0.1","5.1","7.5","10"
"37659",46,31,12,2007,2007-12-31,"7.6","9.1","10.1","11"
"37660",46,1,1,2008,2008-01-01,"0.8","8","9.3","10.6"
"37661",46,2,1,2008,2008-01-02,"0","3.7","6.1","8.6"
"37662",46,3,1,2008,2008-01-03,"0","0.4","2.1","3.7"
"37663",46,4,1,2008,2008-01-04,"10.5","-4.3","2","8.4"
"37664",46,5,1,2008,2008-01-05,"0.2","1.3","4.3","7.3"
"37665",46,6,1,2008,2008-01-06,"2.9","1.6","5.7","9.9"
"37666",46,7,1,2008,2008-01-07,"0.2","4.6","6.4","8.2"
"37667",46,8,1,2008,2008-01-08,"14.7","2.9","6.8","10.6"
"37668",46,9,1,2008,2008-01-09,"11.5","2.3","6.2","10.1"
"37669",46,10,1,2008,2008-01-10,"12.4","1.4","5.8","10.1"
"37670",46,11,1,2008,2008-01-11,"0","0","2.9","5.8"
"37671",46,12,1,2008,2008-01-12,"11.4","-0.1","5.2","10.5"
"37672",46,13,1,2008,2008-01-13,"7.3","7.3","9","10.8"
"37673",46,14,1,2008,2008-01-14,"5.8","6.9","8.4","9.8"
"37674",46,15,1,2008,2008-01-15,"1.1","4","6.7","9.5"
"37675",46,16,1,2008,2008-01-16,"0.4","2.9","4.8","6.7"
"37676",46,17,1,2008,2008-01-17,"2.4","4.5","7.6","10.6"
"37677",46,18,1,2008,2008-01-18,"9.5","6.4","8.9","11.4"
"37678",46,19,1,2008,2008-01-19,"9.6","9.2","10.2","11.3"
"37679",46,20,1,2008,2008-01-20,"2.2","10.3","10.8","11.4"
"37680",46,21,1,2008,2008-01-21,"3.7","3.6","8.1","12.6"
"37681",46,22,1,2008,2008-01-22,"3.6","2.3","6.4","10.4"
"37682",46,23,1,2008,2008-01-23,"0.9","9.3","10.2","11.1"
"37683",46,24,1,2008,2008-01-24,"0","3.3","6.4","9.5"
"37684",46,25,1,2008,2008-01-25,"0","8.6","9.8","10.9"
"37685",46,26,1,2008,2008-01-26,"0","7","8.8","10.6"
"37686",46,27,1,2008,2008-01-27,"0.3","5.6","8.2","10.8"
"37687",46,28,1,2008,2008-01-28,"0.3","6","8.1","10.2"
"37688",46,29,1,2008,2008-01-29,"5.6","3.8","7.1","10.4"
"37689",46,30,1,2008,2008-01-30,"0.1","1.5","4.9","8.4"
"37690",46,31,1,2008,2008-01-31,"5.3","1.8","5.4","9.1"
"37691",46,1,2,2008,2008-02-01,"0","-0.5","2.7","5.9"
"37692",46,2,2,2008,2008-02-02,"1.6","-2.3","3.1","8.5"
"37693",46,3,2,2008,2008-02-03,"3.4","1.4","5.2","8.9"
"37694",46,4,2,2008,2008-02-04,"6.8","0.5","5.1","9.6"
"37695",46,5,2,2008,2008-02-05,"1.8","6","8","10"
"37696",46,6,2,2008,2008-02-06,"1.4","1.6","5.6","9.6"
"37697",46,7,2,2008,2008-02-07,"2.6","9.2","10.2","11.2"
"37698",46,8,2,2008,2008-02-08,"0","9.2","9.9","10.6"
"37699",46,9,2,2008,2008-02-09,"0","8.4","9.1","9.8"
"37700",46,10,2,2008,2008-02-10,"0","5.6","7.5","9.4"
"37701",46,11,2,2008,2008-02-11,"0.2","3.9","7.5","11.2"
"37702",46,12,2,2008,2008-02-12,"0.3","4.2","8","11.8"
"37703",46,13,2,2008,2008-02-13,"0","4.8","8.2","11.6"
"37704",46,14,2,2008,2008-02-14,"0.3","3.8","5.1","6.5"
"37705",46,15,2,2008,2008-02-15,"0","3.9","4.9","5.9"
"37706",46,16,2,2008,2008-02-16,"0","1","3.4","5.9"
"37707",46,17,2,2008,2008-02-17,"0","-0.5","3.4","7.3"
"37708",46,18,2,2008,2008-02-18,"0","0.6","4","7.4"
"37709",46,19,2,2008,2008-02-19,"0","1.8","4.4","7.1"
"37710",46,20,2,2008,2008-02-20,"0","4.2","7.3","10.4"
"37711",46,21,2,2008,2008-02-21,"0","5","7.6","10.3"
"37712",46,22,2,2008,2008-02-22,"0.1","4.1","8.7","13.3"
"37713",46,23,2,2008,2008-02-23,"0.4","4.5","7.9","11.2"
"37714",46,24,2,2008,2008-02-24,"1.5","1.8","5.8","9.8"
"37715",46,25,2,2008,2008-02-25,"6.8","1.4","5.7","9.9"
"37716",46,26,2,2008,2008-02-26,"0.1","4.6","7.7","10.8"
"37717",46,27,2,2008,2008-02-27,"0","2.5","6.9","11.2"
"37718",46,28,2,2008,2008-02-28,"0","2.5","5.9","9.4"
"37719",46,29,2,2008,2008-02-29,"2.5","4.6","8.8","12.9"
"37720",46,1,3,2008,2008-03-01,"0","6.9","9.7","12.6"
"37721",46,2,3,2008,2008-03-02,"0.1","3.5","7.5","11.6"
"37722",46,3,3,2008,2008-03-03,"0.5","0.2","3.3","6.3"
"37723",46,4,3,2008,2008-03-04,"0","1.9","6.1","10.4"
"37724",46,5,3,2008,2008-03-05,"0","4.1","6.9","9.7"
"37725",46,6,3,2008,2008-03-06,"3.4","5.6","7.9","10.1"
"37726",46,7,3,2008,2008-03-07,"1.4","2.5","6.3","10.1"
"37727",46,8,3,2008,2008-03-08,"0.7","3.7","7.6","11.5"
"37728",46,9,3,2008,2008-03-09,"1.4","2","5.3","8.7"
"37729",46,10,3,2008,2008-03-10,"11.2","2.6","5.7","8.7"
"37730",46,11,3,2008,2008-03-11,"0.6","3.8","8.3","12.8"
"37731",46,12,3,2008,2008-03-12,"0.1","3.2","6.8","10.4"
"37732",46,13,3,2008,2008-03-13,"0","3","6.3","9.6"
"37733",46,14,3,2008,2008-03-14,"0.2","4.8","7","9.2"
"37734",46,15,3,2008,2008-03-15,"3.2","8.3","9.3","10.2"
"37735",46,16,3,2008,2008-03-16,"4.4","6","7.7","9.4"
"37736",46,17,3,2008,2008-03-17,"0","4.5","6.7","8.8"
"37737",46,18,3,2008,2008-03-18,"0","2.7","5.6","8.6"
"37738",46,19,3,2008,2008-03-19,"0","1.9","6.2","10.4"
"37739",46,20,3,2008,2008-03-20,"0.1","3.1","7.2","11.4"
"37740",46,21,3,2008,2008-03-21,"0.9","2.9","7","11.1"
"37741",46,22,3,2008,2008-03-22,"0","1.7","4.9","8"
"37742",46,23,3,2008,2008-03-23,"0.2","2.2","5.9","9.5"
"37743",46,24,3,2008,2008-03-24,"1.7","1.8","5.8","9.8"
"37744",46,25,3,2008,2008-03-25,"0.7","-0.3","4.4","9.1"
"37745",46,26,3,2008,2008-03-26,"0.8","3","6.6","10.3"
"37746",46,27,3,2008,2008-03-27,"1.1","0.3","5.6","10.9"
"37747",46,28,3,2008,2008-03-28,"14.6","3.6","7.1","10.6"
"37748",46,29,3,2008,2008-03-29,"7.7","4.5","7.9","11.3"
"37749",46,30,3,2008,2008-03-30,"6","2.2","6.4","10.6"
"37750",46,31,3,2008,2008-03-31,"18.9","3.6","7.8","12"
"37751",46,1,4,2008,2008-04-01,"0.1","7.4","10.8","14.2"
"37752",46,2,4,2008,2008-04-02,"0","8.7","12","15.4"
"37753",46,3,4,2008,2008-04-03,"0","5.2","11.5","17.7"
"37754",46,4,4,2008,2008-04-04,"0.1","6","9.6","13.2"
"37755",46,5,4,2008,2008-04-05,"0.2","2.2","6.1","10"
"37756",46,6,4,2008,2008-04-06,"1.4","-0.3","4.2","8.8"
"37757",46,7,4,2008,2008-04-07,"7","-0.2","4.4","9.1"
"37758",46,8,4,2008,2008-04-08,"0","-0.8","3.9","8.7"
"37759",46,9,4,2008,2008-04-09,"0.7","0.4","5.3","10.1"
"37760",46,10,4,2008,2008-04-10,"0.4","2.4","6.3","10.1"
"37761",46,11,4,2008,2008-04-11,"2.7","3.1","7","10.9"
"37762",46,12,4,2008,2008-04-12,"1.5","1.6","6.3","11"
"37763",46,13,4,2008,2008-04-13,"0.2","4","7.8","11.5"
"37764",46,14,4,2008,2008-04-14,"0","3.6","7.4","11.1"
"37765",46,15,4,2008,2008-04-15,"0","-0.1","6","12.1"
"37766",46,16,4,2008,2008-04-16,"0","2.7","6.9","11.1"
"37767",46,17,4,2008,2008-04-17,"0","6","7.6","9.1"
"37768",46,18,4,2008,2008-04-18,"4.3","5","7.1","9.2"
"37769",46,19,4,2008,2008-04-19,"2.8","6.5","7.5","8.6"
"37770",46,20,4,2008,2008-04-20,"0.4","6.9","8.2","9.6"
"37771",46,21,4,2008,2008-04-21,"0","6.9","9.7","12.5"
"37772",46,22,4,2008,2008-04-22,"5.2","6.5","10","13.5"
"37773",46,23,4,2008,2008-04-23,"3","6","9.8","13.6"
"37774",46,24,4,2008,2008-04-24,"3.1","7.7","10.3","12.8"
"37775",46,25,4,2008,2008-04-25,"4.3","9.1","10.1","11.1"
"37776",46,26,4,2008,2008-04-26,"4.5","6.9","9.1","11.3"
"37777",46,27,4,2008,2008-04-27,"0.5","5.1","9.4","13.8"
"37778",46,28,4,2008,2008-04-28,"3.1","5.9","9.7","13.4"
"37779",46,29,4,2008,2008-04-29,"0.1","4.9","8.2","11.6"
"37780",46,30,4,2008,2008-04-30,"0","6.2","9.6","12.9"
"37781",46,1,5,2008,2008-05-01,"0.1","3.3","7.9","12.5"
"37782",46,2,5,2008,2008-05-02,"2.9","6.1","9.9","13.8"
"37783",46,3,5,2008,2008-05-03,"0.2","9.7","12.9","16.1"
"37784",46,4,5,2008,2008-05-04,"5.3","10.5","12.8","15.2"
"37785",46,5,5,2008,2008-05-05,"0","8.4","11.7","15"
"37786",46,6,5,2008,2008-05-06,"0","9","13.5","18"
"37787",46,7,5,2008,2008-05-07,"0","9.7","13.7","17.6"
"37788",46,8,5,2008,2008-05-08,"2","11.3","15.2","19"
"37789",46,9,5,2008,2008-05-09,"0.7","11","13.1","15.2"
"37790",46,10,5,2008,2008-05-10,"6.2","11.3","13.3","15.4"
"37791",46,11,5,2008,2008-05-11,"0","10.9","13.9","16.8"
"37792",46,12,5,2008,2008-05-12,"0","12.8","15.5","18.2"
"37793",46,13,5,2008,2008-05-13,"0","11.9","14.4","17"
"37794",46,14,5,2008,2008-05-14,"0","10.1","12.8","15.5"
"37795",46,15,5,2008,2008-05-15,"0","9.1","10.7","12.2"
"37796",46,16,5,2008,2008-05-16,"0","8.9","11.8","14.7"
"37797",46,17,5,2008,2008-05-17,"2.7","7.7","9.4","11.1"
"37798",46,18,5,2008,2008-05-18,"16.6","8.8","10.9","13.1"
"37799",46,19,5,2008,2008-05-19,"0","6.4","10.5","14.5"
"37800",46,20,5,2008,2008-05-20,"0","7.2","10.3","13.4"
"37801",46,21,5,2008,2008-05-21,"1.8","10.6","12.5","14.3"
"37802",46,22,5,2008,2008-05-22,"5.2","10.5","11.9","13.2"
"37803",46,23,5,2008,2008-05-23,"0.1","10.2","13.1","15.9"
"37804",46,24,5,2008,2008-05-24,"0","11","13.6","16.2"
"37805",46,25,5,2008,2008-05-25,"8.7","9","12","15"
"37806",46,26,5,2008,2008-05-26,"4.7","9.9","12.4","14.8"
"37807",46,27,5,2008,2008-05-27,"3.3","9.2","10.5","11.8"
"37808",46,28,5,2008,2008-05-28,"0","8.7","12.1","15.6"
"37809",46,29,5,2008,2008-05-29,"0.1","8.9","12.2","15.6"
"37810",46,30,5,2008,2008-05-30,"0.4","9.4","13.6","17.8"
"37811",46,31,5,2008,2008-05-31,"0","8.5","14.2","20"
"37812",46,1,6,2008,2008-06-01,"0","10.9","14.9","18.9"
"37813",46,2,6,2008,2008-06-02,"0","9.3","12.9","16.4"
"37814",46,3,6,2008,2008-06-03,"0","9","13.4","17.9"
"37815",46,4,6,2008,2008-06-04,"17.8","8.3","11","13.7"
"37816",46,5,6,2008,2008-06-05,"0.7","9.4","11.9","14.3"
"37817",46,6,6,2008,2008-06-06,"1.1","8.4","12.3","16.2"
"37818",46,7,6,2008,2008-06-07,"0","9","13.1","17.2"
"37819",46,8,6,2008,2008-06-08,"0.1","9.4","13.9","18.3"
"37820",46,9,6,2008,2008-06-09,"0","14","18.4","22.9"
"37821",46,10,6,2008,2008-06-10,"0","11.4","16.5","21.6"
"37822",46,11,6,2008,2008-06-11,"7.2","11.4","14.7","17.9"
"37823",46,12,6,2008,2008-06-12,"0.1","9.2","12.1","15"
"37824",46,13,6,2008,2008-06-13,"0","9.4","12.5","15.5"
"37825",46,14,6,2008,2008-06-14,"0.1","9.7","13.4","17"
"37826",46,15,6,2008,2008-06-15,"0","9.2","12","14.8"
"37827",46,16,6,2008,2008-06-16,"0.1","8","11.7","15.4"
"37828",46,17,6,2008,2008-06-17,"3.9","10.1","13.1","16.1"
"37829",46,18,6,2008,2008-06-18,"24","9.6","12","14.4"
"37830",46,19,6,2008,2008-06-19,"0.9","8","12.4","16.8"
"37831",46,20,6,2008,2008-06-20,"0","9.7","13.4","17"
"37832",46,21,6,2008,2008-06-21,"54.4","10.9","13","15"
"37833",46,22,6,2008,2008-06-22,"0.4","9.7","13.3","17"
"37834",46,23,6,2008,2008-06-23,"0","8.4","12.5","16.5"
"37835",46,24,6,2008,2008-06-24,"2.7","10.8","13.5","16.1"
"37836",46,25,6,2008,2008-06-25,"0.4","11.7","14.4","17.1"
"37837",46,26,6,2008,2008-06-26,"12.5","10.5","13.1","15.6"
"37838",46,27,6,2008,2008-06-27,"1.2","8.9","12.9","16.9"
"37839",46,28,6,2008,2008-06-28,"0","11.6","14.2","16.7"
"37840",46,29,6,2008,2008-06-29,"3.3","10.7","14.7","18.7"
"37841",46,30,6,2008,2008-06-30,"0","10.7","14","17.3"
"37842",46,1,7,2008,2008-07-01,"5.3","13.3","14.6","15.9"
"37843",46,2,7,2008,2008-07-02,"0","12.3","14.7","17.1"
"37844",46,3,7,2008,2008-07-03,"18.5","10.5","13.3","16.2"
"37845",46,4,7,2008,2008-07-04,"16.9","8.8","12.6","16.4"
"37846",46,5,7,2008,2008-07-05,"21.1","11.6","13.7","15.8"
"37847",46,6,7,2008,2008-07-06,"4.8","11","14.3","17.5"
"37848",46,7,7,2008,2008-07-07,"0.4","12","14.7","17.5"
"37849",46,8,7,2008,2008-07-08,"0.4","10.6","14","17.4"
"37850",46,9,7,2008,2008-07-09,"7.8","12.8","14.5","16.2"
"37851",46,10,7,2008,2008-07-10,"0","12.6","15.1","17.5"
"37852",46,11,7,2008,2008-07-11,"0","10.9","14.2","17.5"
"37853",46,12,7,2008,2008-07-12,"0","10.6","13.5","16.4"
"37854",46,13,7,2008,2008-07-13,"0","10.3","14","17.6"
"37855",46,14,7,2008,2008-07-14,"0","14.3","17.6","20.9"
"37856",46,15,7,2008,2008-07-15,"0","12.3","16.8","21.4"
"37857",46,16,7,2008,2008-07-16,"0.1","11.7","14.9","18.1"
"37858",46,17,7,2008,2008-07-17,"0","12.3","15.7","19.2"
"37859",46,18,7,2008,2008-07-18,"0.2","14.1","17.6","21.2"
"37860",46,19,7,2008,2008-07-19,"0.3","11.2","15.4","19.7"
"37861",46,20,7,2008,2008-07-20,"0","8.2","13.6","18.9"
"37862",46,21,7,2008,2008-07-21,"0","9","14.7","20.3"
"37863",46,22,7,2008,2008-07-22,"0","13.1","16.1","19.2"
"37864",46,23,7,2008,2008-07-23,"0","13.2","15","16.7"
"37865",46,24,7,2008,2008-07-24,"1.8","14.5","18.1","21.8"
"37866",46,25,7,2008,2008-07-25,"0.9","13.7","16.6","19.6"
"37867",46,26,7,2008,2008-07-26,"0","12.7","16.9","21"
"37868",46,27,7,2008,2008-07-27,"0","12.5","16.6","20.7"
"37869",46,28,7,2008,2008-07-28,"4.2","11.8","16.3","20.9"
"37870",46,29,7,2008,2008-07-29,"6.7","13.9","16.7","19.5"
"37871",46,30,7,2008,2008-07-30,"27.7","14.4","16.6","18.9"
"37872",46,31,7,2008,2008-07-31,"23.7","13.5","15.1","16.7"
"37873",46,1,8,2008,2008-08-01,"14.1","13.1","15.8","18.5"
"37874",46,2,8,2008,2008-08-02,"0","12.7","16","19.3"
"37875",46,3,8,2008,2008-08-03,"0.4","12.4","15.5","18.7"
"37876",46,4,8,2008,2008-08-04,"0.4","13","15.9","18.9"
"37877",46,5,8,2008,2008-08-05,"15","13.5","16.1","18.7"
